system:index,Aspect,DEM,EVI,Fire_Label,LSWI,NBR,NDMI,NDVI,NDWI,Precipitation,SAVI,Slope,TCI,Temperature,VCI,WindSpeed,random,.geo
343,111,437,1.5165209660690473,0,0.03562291,0.16985327,-0.03562291,0.35015395,-0.35420778,1.7146995,0.5251860087231677,0,48.995433789954575,25.425999999999988,63.79630684806107,2.181265404384133,0.2638182327802926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.7073783195136,14.011472644054237]}"
344,159,225,1.1246158911325723,0,-0.048654128,0.07907511,0.048654128,0.32035953,-0.35314378,0.74462587,0.48050171928727725,0,60.91772151898732,31.850000000000023,60.900023243669956,2.888072358580852,0.15383222640061378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.94830190443261,13.436550862217743]}"
347,101,189,0.509865300701954,0,-0.18495968,-0.11484919,0.18495968,0.16399695,-0.24622294,1.0507845,0.24597666081915948,4,55.69895221057985,27.763846153846202,45.70019405214929,2.074476713119752,0.3731458039994576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.54118999195148,13.225446770449656]}"
348,322,338,2.4781275367547577,0,0.17422266,0.37002304,-0.17422266,0.49242765,-0.46074906,0.4937437,0.7385752688172043,5,50.18263323924953,26.98684210526318,77.62657175959691,2.3545131391910203,0.14823041608522325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.65185786067316,13.562315001994476]}"
350,30,295,0.5298556430446194,0,-0.15093191,-0.07877346,0.15093191,0.16147308,-0.24065503,0.62094694,0.2421894526368408,1,58.035320088300054,31.26666666666671,45.4548523562703,2.974472759821159,0.23782931062183899,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.15940599620069,13.544348696312086]}"
351,131,962,3.44392401769451,0,0.22404027,0.411722,-0.22404027,0.5156828,-0.45393384,2.102537,0.7734489139962988,1,47.15302491103209,23.090000000000032,79.88718355759357,2.076109546517412,0.3009670141528872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.5097489570073,14.370798757702046]}"
352,138,225,0.6381850948796777,0,-0.020506164,0.08574306,0.020506164,0.18981555,-0.24960676,0.8338852,0.28470087491132656,1,50.87422814429638,31.961764705882388,48.20999070501261,2.9368458689602526,0.6286362296462313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.3255943237628,13.674604412509417]}"
353,113,170,0.9387331951040065,0,-0.08541036,0.0066026817,0.08541036,0.23428762,-0.26902944,1.6129786,0.3514021031547321,1,56.34249471458783,29.74818181818182,52.53307131706134,1.7826358491363525,0.5685888202669374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.78822669508436,13.270362534655632]}"
354,41,482,2.3840698308783415,0,0.13991368,0.32107133,-0.13991368,0.47107437,-0.42872098,0.5940507,0.7065481002425222,15,41.42981553321171,26.433529411764766,75.55084569548146,2.9294944163601464,0.2454648444676477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.24474594819205,13.414092980114756]}"
355,167,361,0.5481382978723405,0,-0.17010371,-0.093076274,0.17010371,0.17373346,-0.24778207,1.3482598,0.2605782198246797,1,53.22463768115958,31.79666666666668,46.64666904872694,2.871140667734912,0.16213360459900383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.50525738058671,13.827318010809735]}"
357,46,768,1.1741406139482247,0,-0.07754382,0.068029195,0.07754382,0.29349363,-0.32177055,1.1444224,0.4402015380535667,1,53.90816684192089,26.134444444444455,58.28842123718042,2.090935663036212,0.4609731391701326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.30762801808041,14.159694665933959]}"
358,131,518,0.985924713584288,0,-0.07164727,0.026543878,0.07164727,0.24794205,-0.28311467,1.4579178,0.3718824594616841,1,53.42846688620557,27.83533333333338,53.86040270833894,2.5793138210836957,0.5259569646695075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.55017314479268,14.047405255419019]}"
359,145,309,0.881872425060378,0,-0.10360885,0.015358361,0.10360885,0.2340907,-0.28459275,0.69478387,0.35110294117647056,4,47.91162227602917,28.945714285714303,52.513928241197924,1.992749552150449,0.591376501898225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.50076580416611,13.328753028123401]}"
360,314,370,2.0920043811610074,0,0.06478338,0.25259626,-0.06478338,0.41312185,-0.39291108,1.3916574,0.6196269261962692,4,47.276128127192166,25.468461538461554,69.91734501551893,1.7640003352611426,0.39899048279283333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.67144570814882,13.283837263917425]}"
363,99,229,1.4674306790489364,0,0.022694591,0.175397,-0.022694591,0.37439087,-0.378793,1.0427753,0.5615391077879526,11,56.82257441051376,28.923846153846227,66.15234933714272,1.7500885379385536,0.034805486261555774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.56364787405448,13.265870958235034]}"
364,339,617,1.4938476427485137,0,0.021585435,0.1826742,-0.021585435,0.35998666,-0.36991358,0.59762245,0.5399350378945615,4,45.4272863568215,27.57000000000005,64.75213468351222,2.1021967896185623,0.1574572318804327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.09652392631233,14.186644124457544]}"
365,142,774,1.9581134003064873,0,0.07051194,0.22346634,-0.07051194,0.42139977,-0.41646886,0.6243458,0.6320417697169552,1,49.75702166213659,27.391052631578987,70.72203370900507,3.1458035746838937,0.39218635061495455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.06059131494754,13.872233775015712]}"
366,287,1028,3.561513821331119,0,0.2636452,0.44922075,-0.2636452,0.54981685,-0.48001748,0.9425129,0.8246497573482282,4,48.93939393939375,21.585000000000036,83.20531258799502,2.074476713119752,0.4728786944093474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.46483319280134,13.167056276981887]}"
367,299,477,1.3567933759879565,0,0.0403845,0.1914351,-0.0403845,0.32225865,-0.33921835,0.6879941,0.48335195530726255,23,54.30291801760063,29.97352941176473,61.084635126617535,2.888072358580852,0.3279185539893309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.86745352886184,13.396126674432365]}"
368,295,197,1.2340002485398285,0,0.01596023,0.17364365,-0.01596023,0.3435986,-0.37719452,0.580536,0.5153533431364069,2,49.46296296296282,32.47444444444449,63.15907005833773,2.612765765906583,0.5059110423779639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.75516411834691,13.42307613295595]}"
370,213,128,1.2462875769648678,0,-0.038004197,0.041130457,0.038004197,0.26341575,-0.28746393,1.3702332,0.3950933864053889,1,59.18710918710938,29.25857142857143,55.364584295005855,1.8407565300312467,0.5131737337031599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.63102152036345,13.247904652552643]}"
371,149,391,0.7998504952345356,0,-0.14065346,-0.025951676,0.14065346,0.22172336,-0.27580923,1.3138974,0.33255633255633255,3,56.27595611479573,29.6488235294118,51.311713909051335,2.889511812631704,0.32596885781949647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.52322368626909,13.863250622174515]}"
373,153,313,0.6842596917328352,0,-0.10189082,-0.012319927,0.10189082,0.21070716,-0.27445537,0.7063549,0.31603547459252157,1,49.41643323996281,31.658235294117674,50.240840292319064,2.9294944163601464,0.24249435636658423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.16838914904189,13.418584556535352]}"
376,215,312,1.2821457821457822,0,-0.056342848,0.09876445,0.056342848,0.29390782,-0.31904307,1.1112822,0.440820349164633,4,46.01036269430036,26.32200000000006,58.32868362857801,1.901329492993318,0.47201139423063165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.64000467320463,13.400618250852963]}"
377,264,256,1.0080147965474722,0,-0.008003123,0.14133853,0.008003123,0.30878186,-0.3564057,0.3905657,0.4631330472103004,1,47.41653035697086,29.60263157894741,59.774573324987536,2.5943327852181772,0.37534745851673734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.81355461181468,13.652146530406428]}"
381,197,314,0.776796467282216,0,-0.13570045,-0.067298315,0.13570045,0.20983192,-0.26600474,1.5267982,0.3147194361615614,2,40.35072711719418,30.891428571428605,50.155759796027844,2.702510543762444,0.3249418677245691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.59059733257806,13.706045447453599]}"
382,214,215,0.9617407310018407,0,-0.060577378,0.019255456,0.060577378,0.22587618,-0.27304795,0.5939832,0.33878811269780007,1,49.31216931216903,31.496666666666727,51.71540422811154,2.9249659845786984,0.5669143474475925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.87194510528245,13.512907661367903]}"
383,263,617,1.396813353566009,0,0.047236755,0.20039438,-0.047236755,0.33693266,-0.35856426,0.7616694,0.5053527312654406,1,51.54054289953728,28.374210526315835,62.5110790176276,2.6308079426922983,0.17986118369240778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.24923752461264,13.962065303427664]}"
384,64,204,1.1604618284637134,0,0.030342538,0.13738061,-0.030342538,0.29302394,-0.30056852,0.8634311,0.4395032349222875,0,56.845193320294825,31.839411764705915,58.24276344996859,2.868053200144149,0.35478608284018864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.36601851154818,13.647654953985832]}"
385,353,780,2.5599747474747474,0,0.21011874,0.402543,-0.21011874,0.52902806,-0.4774661,1.976461,0.7934773746432939,9,35.24701411509209,23.94166666666672,81.18445670319933,2.0610131693768037,0.06497315506335755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.80619300076675,13.670112836088819]}"
386,180,686,2.5167606682983927,0,0.104445405,0.2749315,-0.104445405,0.44521838,-0.42681906,0.69131947,0.6677647058823529,1,52.95418932620505,28.042631578947407,73.03741237399743,2.3328556192504486,0.11229832409797746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.1369481140977,14.146219936672166]}"
388,226,184,1.224991224991225,0,-0.03743434,0.086370446,0.03743434,0.31679273,-0.33282292,1.5299011,0.47515316541865216,1,47.63722282806237,30.981428571428637,60.55330084839979,1.924181458522445,0.20337109181377588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.7073783195136,13.355702486646987]}"
390,42,104,0.48143945534122223,0,-0.116697475,-0.03649439,0.116697475,0.1419468,-0.20369437,1.890051,0.2129032258064516,1,54.626361822924686,28.418571428571454,43.55672289881108,1.8989316658763546,0.5627576949263685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.7208530487754,13.126632089196509]}"
393,244,902,3.2742064550546814,0,0.25101215,0.41310975,-0.25101215,0.4948599,-0.43916166,1.366994,0.7422150559306662,13,52.954248366013346,22.688666666666677,77.86301002816465,2.2390159652336985,0.3798052879355561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.69390359025181,13.53536554347089]}"
394,358,325,1.4089451330501865,0,-0.023396332,0.11835224,0.023396332,0.30528688,-0.319662,1.6190993,0.457887323943662,8,55.18680252304714,27.987333333333368,59.43482944494281,1.7640003352611426,0.5298844742949517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.7208530487754,13.328753028123401]}"
395,284,718,2.277877929436003,0,0.14727409,0.33386353,-0.14727409,0.46288705,-0.42813352,1.2529111,0.6942700156985872,8,44.82644628099194,24.165999999999997,74.75496430102727,2.372190841338458,0.1430015859912197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.67593728456941,13.580281307676866]}"
396,326,160,1.088723930717568,0,-0.048032474,0.05248068,0.048032474,0.28021228,-0.29642993,1.2778139,0.42028655901751194,2,53.252551020408504,30.232857142857142,56.99735584860579,1.7500885379385536,0.5022784658657043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.63102152036345,13.337736180964596]}"
397,231,973,3.288654210668833,0,0.24779959,0.40499333,-0.24779959,0.49140197,-0.43815842,1.366994,0.7370284211590978,14,50.426219870664724,22.06857142857143,77.5268690605333,2.2390159652336985,0.12414682935050392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.69390359025181,13.539857119891488]}"
398,297,731,1.4394610323886639,0,0.022279985,0.17825808,-0.022279985,0.3802958,-0.39227918,0.89862674,0.5703960561497327,8,49.25217391304386,27.02600000000001,66.72636335116444,2.6249256798041327,0.3962159354057231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.3435606294452,14.02494737331603]}"
399,205,382,0.5556120891421593,0,-0.172356,-0.09499664,0.172356,0.17292161,-0.24865139,1.0466237,0.25936188741984006,1,56.5034709535991,31.35235294117649,46.567750824029105,2.870800020814375,0.07112384715329201,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.43788373427775,13.710537023874197]}"
400,116,433,2.2187386404943656,0,0.109455585,0.30436248,-0.109455585,0.4604432,-0.4286505,0.38187402,0.690599660569489,3,48.963730569948396,28.170000000000016,74.51739938467107,2.1460343698763342,0.2947636278589517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.68779047203795,13.872233775015712]}"
401,104,122,1.4908847952658202,0,-0.0376886,0.02021646,0.0376886,0.26331758,-0.2680203,1.0233903,0.39494310998735777,1,50.676121372031616,28.96750000000003,55.355042761732776,1.7500885379385536,0.05653578814207194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.59059733257806,13.306295146020412]}"
404,298,420,1.3280753084849257,0,0.11151764,0.25144175,-0.11151764,0.37915382,-0.4051804,0.41356918,0.5686790739900136,1,51.847704367301695,30.323684210526324,66.61534991786053,2.1460343698763342,0.35114628666683645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.67431574277614,13.903674809959895]}"
406,231,786,3.354739275622913,0,0.24085268,0.41483766,-0.24085268,0.5034695,-0.43699336,1.6221406,0.7551315409077768,17,35.79582517938663,23.571666666666715,78.69994323584066,2.072471121119357,0.4073522133465587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.79271827150495,13.607230766200452]}"
407,41,173,0.6807956429078854,0,-0.16414832,-0.05883157,0.16414832,0.20045319,-0.26645824,0.61078954,0.3006535947712418,2,57.52136752136726,30.779333333333398,49.24406506792444,2.5162649752439257,0.6023228228951626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.43339215785714,13.364685639488181]}"
408,26,770,3.0324560665937943,0,0.2645634,0.4607591,-0.2645634,0.595771,-0.5336985,1.8713382,0.8935827552031714,8,39.84990619136967,26.028461538461556,87.67246786927035,2.2496272650912914,0.6432968210802249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.49627422774552,14.24952619434591]}"
412,56,690,2.479787771601819,0,0.15973267,0.2959298,-0.15973267,0.39433506,-0.3656665,0.6087126,0.591443205784875,1,49.71818686988964,27.177368421052677,68.09110410377589,2.3328556192504486,0.3566537519876064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.10999865557412,14.074354713942604]}"
414,160,536,3.3900299529311084,0,0.19542067,0.40378302,-0.19542067,0.545345,-0.4984148,0.5398334,0.8179471737073045,2,46.00893377354804,27.722631578947414,82.77061252728882,3.2433367095964747,0.04730808185988489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.98423451579738,13.697062294612405]}"
417,158,196,0.46231375985977213,0,-0.14332859,-0.11445712,0.14332859,0.14433381,-0.21940552,0.76697326,0.216484268125855,1,56.2940658049355,32.56875000000002,43.788762897380586,2.7450190245929025,0.3797203694435509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.42890058143655,13.548840272732683]}"
418,131,349,0.8242471443406023,0,-0.048248697,0.076360166,0.048248697,0.23107715,-0.28241092,0.6201732,0.3465841899390521,2,49.955697324118304,30.315263157894776,52.220984648894444,3.1921988183516077,0.38128203476436306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.02465870358276,13.571298154835672]}"
420,92,926,3.281160526818095,0,0.2585929,0.45310804,-0.2585929,0.5791779,-0.5134001,1.4200022,0.868693674724164,9,33.98351648351653,23.40384615384619,86.059467010406,2.1590380785249126,0.14663914051503302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.32110274734221,14.397748216225631]}"
421,280,742,2.7840692805481537,0,0.27590185,0.4521579,-0.27590185,0.5449381,-0.49414518,0.5216466,0.8173309741106352,13,57.269823635605896,23.08894736842109,82.7310513690439,1.5285677487536868,0.34082538104185567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.71923150698213,14.110287325307384]}"
423,183,622,1.3807339449541285,0,0.06392557,0.19783747,-0.06392557,0.34178653,-0.3584978,0.58120394,0.5126312801589554,1,36.68910648714818,28.24368421052634,62.9829187737886,3.1271003149613223,0.25331956961343494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.05609973852695,13.786893823024357]}"
426,124,692,1.9618332801022036,0,0.11123258,0.27982372,-0.11123258,0.43295154,-0.4256662,0.683578,0.6493700995507004,1,38.51859378175197,27.199473684210545,71.84496746963184,2.6308079426922983,0.3277491807450522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.19983018398607,13.953082150586468]}"
430,261,541,1.3264316875562634,0,-0.003915938,0.1375969,0.003915938,0.33514127,-0.34633029,1.9053047,0.5026679496151155,2,40.62423199803404,26.543846153846175,62.336942188867525,2.1904352421500786,0.5117980881317963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.50525738058671,14.276475652869497]}"
431,264,249,1.312816517335411,0,0.10528706,0.26282242,-0.10528706,0.38295454,-0.39712998,0.8041434,0.5743851960068176,2,50.99071207430331,27.828947368421098,66.98481569474744,1.5285677487536868,0.5004466875408352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.66084101351436,14.10130417246619]}"
432,70,809,3.177006762716848,0,0.24585864,0.44134793,-0.24585864,0.56047374,-0.5044174,1.3656563,0.8406379668049793,12,40.30605273944489,22.571538461538523,84.24125899022022,2.43960671176452,0.27644715924827445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.49627422774552,14.105795748886788]}"
433,289,427,2.3061224489795915,0,0.1275709,0.32535538,-0.1275709,0.48961908,-0.4613886,0.38187402,0.7343623070674249,1,50.6486657525576,30.255263157894774,77.35355362802709,2.1460343698763342,0.4336742872859848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.69228204845854,13.885708504277504]}"
434,223,900,2.8828293736501083,0,0.24066456,0.41777417,-0.24066456,0.5161945,-0.47581404,0.5728426,0.7742169373549884,6,45.560577343636204,22.26052631578949,79.9369244788526,1.793562504699756,0.08487316184351723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.7686388476087,14.110287325307384]}"
435,281,744,1.9772950746402074,0,0.07436182,0.2333174,-0.07436182,0.39985538,-0.39180446,0.517774,0.5997288748305468,1,50.72636341986172,27.34578947368425,68.6277274730367,2.5471322652451316,0.27803038254683854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.93931875159141,14.011472644054237]}"
436,189,240,1.3511729765404692,0,0.086613104,0.2592125,-0.086613104,0.39322507,-0.41496718,0.55956596,0.5897861195984286,2,50.46698165036842,28.295263157894738,67.98320224109553,2.034789014200051,0.1237640154020172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.5799926379436,13.683587565350612]}"
437,90,119,0.5340570102751077,0,-0.068860844,0.010840343,0.068860844,0.12433684,-0.15922427,1.0233903,0.18648726851851852,0,50.3787878787881,29.242500000000007,41.84487929253514,1.7500885379385536,0.0028034547950906985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.59958048541925,13.319769875282205]}"
438,49,559,3.289695057833859,0,0.25061965,0.4465924,-0.25061965,0.54871523,-0.4849071,1.1450404,0.8230007015082427,11,53.066795118817645,22.361666666666736,83.098227345288,2.074476713119752,0.43760952327466585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.50525738058671,13.176039429823081]}"
440,76,1079,3.129911171848309,0,0.28113785,0.4779467,-0.28113785,0.5955148,-0.5302369,1.660553,0.8931995450113747,7,32.90195672429861,22.680769230769272,87.64755383324402,2.1534793496599756,0.2833997526523332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.44237531069834,14.200118853719337]}"
442,270,246,1.1906264794066592,0,0.0037349882,0.18035002,-0.0037349882,0.3498184,-0.3652208,0.46831188,0.5246870653685675,0,41.00500862139753,30.29315789473685,63.76368891502883,2.6396516759031745,0.34448933354648026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.7506725419263,13.607230766200452]}"
443,256,446,1.1419774930992994,0,-0.059544228,0.042014524,0.059544228,0.26614434,-0.28997564,1.5768269,0.3991835724888669,1,54.12335886214456,28.136250000000018,55.62982604748543,2.5793138210836957,0.45920820344144664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.56364787405448,13.975540032689457]}"
444,330,926,3.6446607849102524,0,0.19146825,0.3809889,-0.19146825,0.4981289,-0.43061346,2.596618,0.7471156844402869,2,38.455166701180474,23.55363636363637,78.18078495140945,1.8443852998437777,0.6286358872984574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.57712260331627,14.541478661684755]}"
445,185,260,0.9116414277988101,0,-0.09485563,-0.0130998045,0.09485563,0.24654904,-0.29214442,1.3911825,0.3697897623400366,3,46.01525119617212,29.796250000000043,53.724990417689654,2.702510543762444,0.14821410927150303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.58161417973686,13.692570718191806]}"
446,218,671,2.6803878695693504,0,0.20008515,0.38299266,-0.20008515,0.50013304,-0.44948155,1.2529111,0.7501330258957077,9,47.44284954811281,24.06066666666669,78.37560510395272,2.372190841338458,0.3977681921860349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.66695413172822,13.589264460518063]}"
447,148,748,2.2891299535089664,0,0.09762345,0.25414634,-0.09762345,0.3663419,-0.3452516,0.56913495,0.5494641750066425,0,49.0982701509018,26.19736842105266,65.36991867959301,2.4204610442684555,0.46383701959125756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.02915028000336,14.087829443204397]}"
449,142,438,1.133853151397011,0,0.04810731,0.20920435,-0.04810731,0.34632385,-0.38634464,0.38523042,0.519438931986289,3,54.15204678362564,29.768947368421095,63.42398807420945,2.232879957232,0.05815999563947449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.74168938908511,13.83630116365093]}"
451,184,383,1.204831859639351,0,-0.059234317,0.052015062,0.059234317,0.29766923,-0.3264176,1.6636981,0.44646542827657376,2,44.95025214665406,30.093636363636392,58.69432497502095,2.3596818427548274,0.6205045883558001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.69390359025181,13.715028600294795]}"
452,297,278,1.4238366697600424,0,0.07739083,0.26476315,-0.07739083,0.3803116,-0.38768244,0.5503192,0.5704169248473046,3,47.86967418546354,28.558421052631616,66.72789937229734,2.0884060635067265,0.2108957800146587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.61592524930838,13.55782342557388]}"
453,210,363,0.7372960615192767,0,-0.056962807,0.077053346,0.056962807,0.22839208,-0.2891892,0.6201732,0.34256055363321797,3,53.961218836565195,30.113157894736844,51.95997241376376,3.1921988183516077,0.1621571473488267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.04262500926515,13.589264460518063]}"
454,70,181,0.996011396011396,0,-0.027795734,0.082722515,0.027795734,0.2679338,-0.30524656,0.5691896,0.4018698750862135,1,47.94350457861263,30.301764705882363,55.803776766218824,2.5162649752439257,0.27154900715621944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.37949324080998,13.441042438638341]}"
455,154,1461,3.274371859296483,0,0.28590718,0.46902654,-0.28590718,0.5627915,-0.49896446,1.2334186,0.8441143449347958,8,44.743845642049216,21.966666666666697,84.46656384545392,2.1534793496599756,0.6634240646939493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.38398481723057,14.24952619434591]}"
456,202,732,1.0816950633464395,0,-0.07868151,0.04438686,0.07868151,0.24715512,-0.2929732,0.50404835,0.3706956782113983,2,50.78820239003319,27.38473684210527,53.7839063916283,2.5471322652451316,0.06130191472572455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.92584402232961,13.96655687984826]}"
458,21,716,1.5605381165919283,0,0.063449256,0.2091672,-0.063449256,0.38638046,-0.39854395,0.6993952,0.5795170691090757,3,48.068528127831215,27.82684210526321,67.31784488863438,2.9649239828563747,0.3113376921911546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.18635545472428,13.935115844904077]}"
460,229,480,1.1274509803921569,0,-0.0025174825,0.12563132,0.0025174825,0.3024105,-0.34135792,0.6353543,0.45357436318816763,1,51.660026560424775,30.750000000000057,59.15522145581463,3.110245965436544,0.35894736400757654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.1324565376771,13.719520176715392]}"
461,198,608,1.51438127090301,0,0.079092026,0.2412408,-0.079092026,0.37242967,-0.3688269,1.3121134,0.5585985689612633,11,47.037625861155206,25.612666666666712,65.96170496869274,2.6948361806769476,0.4757891915386029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.47830792206312,14.02494737331603]}"
464,96,684,1.7387147726328038,0,0.04760585,0.19879471,-0.04760585,0.38253316,-0.38506642,0.89862674,0.5737472567666423,2,31.29947631226412,26.16294117647061,66.94385235889118,2.6249256798041327,0.679581897615428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.3480522058658,14.047405255419019]}"
466,123,170,0.5620673546523973,0,-0.10705927,-0.027792593,0.10705927,0.19238317,-0.26922482,0.65519726,0.2885537790697674,1,58.61657247472763,28.746470588235297,48.45958641787975,2.7450190245929025,0.327041025588375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.43788373427775,13.494941355685512]}"
470,314,898,3.246134886847412,0,0.27348065,0.44917917,-0.27348065,0.5365244,-0.4800678,1.4446058,0.8047120903536382,13,32.39366138448723,24.159090909090935,81.91316809520531,2.372190841338458,0.5627742127472196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.72983620161659,13.55782342557388]}"
471,336,328,0.47089947089947093,0,-0.06362265,0.046590038,0.06362265,0.19461209,-0.30798697,0.3688122,0.2918926010145181,1,58.796570076878105,28.583684210526314,48.676257265877645,1.9403658208524095,0.0704696478337189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.60694209646718,13.804860128706748]}"
472,357,855,2.566341954988243,0,0.16395305,0.34804854,-0.16395305,0.49562114,-0.45159766,1.377194,0.7433714424714182,7,48.492955234528125,24.907777777777824,77.93700940507969,2.0922485751890876,0.5516948308876277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.23576279535085,14.303425111393082]}"
473,108,796,1.377521613832853,0,0.06940337,0.18208037,-0.06940337,0.30420026,-0.32357374,0.5038622,0.4562519885459752,2,52.88268380875857,28.047894736842125,59.32919967258755,2.9422462316795963,0.6667681325699498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.97974293937679,13.975540032689457]}"
474,102,512,0.726416440702155,0,-0.07460628,0.034438446,0.07460628,0.23409474,-0.3027998,1.3969836,0.351115198896298,1,58.19716148830073,29.03533333333337,52.51432163181865,2.6948361806769476,0.4342800312188785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.53669841553089,14.015964220474835]}"
476,257,489,1.6079205225911815,0,0.119094215,0.28589785,-0.119094215,0.4187489,-0.42709446,0.35466686,0.6280676884911846,2,46.75946063505912,28.843684210526305,70.4643438972399,2.5014282908708574,0.10464809237917616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.80457145897348,13.899183233539297]}"
477,108,359,1.0274783844604998,0,-0.09324834,0.018288318,0.09324834,0.28498685,-0.31611708,1.5031954,0.4274451835427445,2,54.12719891745591,27.950000000000045,57.46148714291027,2.7267074321635265,0.28940023344041255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.60856363826045,13.81833485796854]}"
479,247,700,1.87940560106687,0,0.09237548,0.22697534,-0.09237548,0.3694065,-0.3757171,0.48508567,0.554057848918843,2,47.21329639889195,27.12473684210528,65.66782331679394,3.222583795341513,0.524044469135766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.9572850572738,13.890200080698103]}"
